pi_time,state_time,mot_ang,mot_vel,mot_acc,mot_volt,mot_cur,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,ank_ang
1713469404.8264992,7208644,859,0,2,-344,-1259,24017,211,35,79,0,0,3910
1713469404.8304722,7208648,858,-5,-1,-352,-1263,24017,211,35,79,0,0,3910
1713469404.8344755,7208652,859,5,1,-352,-1260,24016,200,35,79,0,0,3910
1713469404.8384876,7208656,859,0,1,-352,-1261,24016,200,35,79,0,0,3909
1713469404.842476,7208660,859,0,-1,-352,-1263,24016,200,35,79,0,0,3910
1713469404.8464766,7208664,858,-5,-4,-352,-1260,24016,179,35,79,0,0,3909
1713469404.8504763,7208668,859,2,1,-352,-1259,24016,179,35,79,0,0,3910
1713469404.8544755,7208672,858,-3,-1,-352,-1257,24019,183,35,79,0,0,3910
1713469404.8584745,7208676,858,0,0,-352,-1259,24019,183,35,79,0,0,3909
1713469404.8624737,7208680,858,2,3,-352,-1262,24019,183,35,79,0,0,3909
1713469404.8664756,7208684,859,4,4,-352,-1261,24022,197,35,79,0,0,3910
1713469404.8704715,7208688,859,0,4,-352,-1260,24022,197,35,79,0,0,3909
1713469404.8744721,7208692,859,-1,-3,-352,-1263,24025,203,35,79,0,0,3910
1713469404.878474,7208696,859,2,2,-360,-1262,24025,203,35,79,0,0,3909
1713469404.882469,7208700,859,2,-5,-352,-1260,24025,203,35,79,0,0,3908
1713469404.8865304,7208704,859,-2,-3,-352,-1263,24020,202,35,79,0,0,3908
1713469404.890471,7208708,858,-6,0,-352,-1263,24020,202,35,79,0,0,3910
1713469404.8944726,7208712,858,-3,3,-352,-1262,24018,205,35,79,0,0,3909
1713469404.898473,7208716,858,4,4,-352,-1258,24018,205,35,79,0,0,3910
1713469404.9024901,7208720,860,5,1,-352,-1259,24018,205,35,79,0,0,3910
1713469404.9064887,7208724,860,-5,-5,-352,-1262,24015,214,35,79,0,0,3909
1713469404.910536,7208728,858,-6,1,-352,-1263,24015,214,35,79,0,0,3910
1713469404.9144723,7208732,860,2,-6,-344,-1263,24015,211,35,79,0,0,3910
1713469404.9184813,7208736,859,-1,1,-352,-1261,24015,211,35,79,0,0,3908
1713469404.922469,7208740,860,1,-4,-344,-1260,24015,211,35,79,0,0,3909
1713469404.926685,7208744,858,-7,-2,-352,-1263,24014,214,35,79,0,0,3910
1713469404.9304743,7208748,859,3,4,-352,-1261,24014,214,35,79,0,0,3910
1713469404.9345565,7208752,859,0,-5,-352,-1261,24016,203,35,79,0,0,3910
1713469404.938471,7208756,857,-7,0,-352,-1265,24016,203,35,79,0,0,3909
1713469404.9424725,7208760,858,5,-4,-344,-1263,24016,203,35,79,0,0,3910
1713469404.946474,7208764,859,3,1,-352,-1260,24018,211,35,79,0,0,3909
1713469404.9504716,7208768,859,2,-2,-352,-1259,24018,211,35,79,0,0,3910
1713469404.9544725,7208772,859,0,0,-352,-1261,24018,212,35,79,0,0,3910
1713469404.958473,7208776,858,-4,3,-344,-1258,24018,212,35,79,0,0,3910
1713469404.9625046,7208780,859,2,-3,-344,-1259,24018,212,35,79,0,0,3910
1713469404.9664829,7208784,859,0,2,-344,-1262,24014,212,35,79,0,0,3910
1713469404.9704685,7208788,858,-1,2,-344,-1262,24014,212,35,79,0,0,3910
1713469404.9744692,7208792,858,3,2,-352,-1261,24015,204,35,79,0,0,3910
1713469404.9784782,7208796,859,0,-2,-352,-1260,24015,204,35,79,0,0,3910
1713469404.9824758,7208800,857,-7,1,-344,-1263,24015,204,35,79,0,0,3910
1713469404.9864955,7208804,859,2,1,-352,-1262,24017,191,35,79,0,0,3908
1713469404.9904811,7208808,859,0,-4,-344,-1263,24017,191,35,79,0,0,3910
1713469404.9955125,7208813,859,1,1,-352,-1258,24019,197,35,79,0,0,3909
1713469404.99847,7208816,858,-2,0,-352,-1260,24019,197,35,79,0,0,3910
1713469405.0024734,7208820,859,2,5,-352,-1260,24019,197,35,79,0,0,3910
1713469405.0064814,7208824,858,-4,1,-344,-1258,24014,206,35,79,0,0,3910
1713469405.0104718,7208828,858,0,1,-360,-1261,24014,206,35,79,0,0,3910
1713469405.0144694,7208832,859,0,-1,-336,-1261,24012,207,35,79,0,0,3910
1713469405.0190659,7208836,859,3,-3,-352,-1261,24012,207,35,79,0,0,3910
1713469405.0224729,7208840,860,-2,-2,-352,-1260,24012,207,35,79,0,0,3910
1713469405.0264652,7208844,859,-2,-1,-352,-1262,24013,194,35,79,0,0,3910
1713469405.030464,7208848,859,-1,3,-352,-1263,24013,194,35,79,0,0,3909
1713469405.0344648,7208852,859,2,-2,-352,-1263,24018,194,35,79,0,0,3910
1713469405.0384755,7208856,859,-1,1,-352,-1262,24018,194,35,79,0,0,3910
1713469405.0425134,7208860,858,-3,-1,-352,-1261,24018,194,35,79,0,0,3910
1713469405.0464702,7208864,858,-1,-1,-344,-1261,24017,206,35,79,0,0,3909
1713469405.051223,7208868,859,3,-2,-352,-1261,24017,206,35,79,0,0,3908
1713469405.0544724,7208872,858,0,0,-352,-1258,24015,208,35,79,0,0,3910
1713469405.0584784,7208876,859,2,0,-344,-1259,24015,208,35,79,0,0,3908
1713469405.0624697,7208880,858,-3,-1,-344,-1261,24015,208,35,79,0,0,3910
1713469405.0664682,7208884,860,7,2,-352,-1263,24014,205,35,79,0,0,3909
1713469405.0704648,7208888,859,-2,2,-352,-1263,24014,205,35,79,0,0,3908
1713469405.074466,7208892,859,0,1,-352,-1262,24017,200,35,79,0,0,3910
1713469405.0796657,7208897,859,0,2,-344,-1265,24017,200,35,79,0,0,3910
1713469405.082472,7208900,859,0,-2,-352,-1264,24017,200,35,79,0,0,3910
1713469405.0864692,7208904,860,5,3,-344,-1262,24018,209,35,79,0,0,3908
1713469405.0904677,7208908,859,-4,-1,-360,-1261,24018,209,35,79,0,0,3910
1713469405.0944676,7208912,860,1,4,-352,-1260,24016,206,35,79,0,0,3910
1713469405.0984685,7208916,859,-3,1,-352,-1261,24016,206,35,79,0,0,3908
1713469405.102464,7208920,859,-1,-1,-352,-1261,24016,206,35,79,0,0,3910
1713469405.1064794,7208924,859,-1,2,-352,-1261,24009,198,35,79,0,0,3909
1713469405.1105115,7208928,859,-3,-1,-360,-1263,24009,198,35,79,0,0,3910
1713469405.1144717,7208932,858,-3,0,-336,-1263,24012,186,35,79,0,0,3908
1713469405.118471,7208936,859,0,0,-344,-1260,24012,186,35,79,0,0,3908
1713469405.1246903,7208942,859,2,0,-352,-1261,24021,192,35,79,0,0,3909
1713469405.1330452,7208950,859,2,1,-352,-1264,24021,192,35,79,0,0,3908
1713469405.1376483,7208955,859,3,0,-352,-1263,24022,207,35,79,0,0,3909
1713469405.138858,7208956,859,-4,-1,-352,-1263,24022,207,35,79,0,0,3909
1713469405.1400263,7208957,859,-1,2,-344,-1262,24022,207,35,79,0,0,3908
1713469405.1424882,7208960,859,2,-2,-352,-1260,24022,207,35,79,0,0,3910
1713469405.1464746,7208964,860,3,3,-352,-1259,24014,207,35,79,0,0,3910
1713469405.1504688,7208968,859,-6,0,-352,-1259,24014,207,35,79,0,0,3909
1713469405.1544695,7208972,859,-3,1,-352,-1260,24012,208,35,79,0,0,3909
1713469405.158473,7208976,858,-1,-3,-344,-1260,24012,208,35,79,0,0,3909
1713469405.1624784,7208980,859,3,2,-344,-1260,24012,208,35,79,0,0,3909
1713469405.166478,7208984,858,-3,0,-360,-1260,24014,207,35,79,0,0,3909
1713469405.170471,7208988,860,5,6,-344,-1261,24014,207,35,79,0,0,3910
1713469405.174468,7208992,859,-6,3,-352,-1264,24019,209,35,79,0,0,3910
1713469405.1784713,7208996,858,-3,-4,-352,-1261,24019,209,35,79,0,0,3909
1713469405.1824667,7209000,859,-1,0,-352,-1261,24019,209,35,79,0,0,3909
1713469405.1864696,7209004,859,0,-5,-352,-1262,24012,205,35,79,0,0,3909
1713469405.1904657,7209008,859,2,1,-352,-1262,24012,205,35,79,0,0,3908
1713469405.194468,7209012,859,2,0,-336,-1266,24007,200,35,79,0,0,3908
1713469405.1984844,7209016,858,-4,3,-344,-1262,24007,200,35,79,0,0,3909
1713469405.20247,7209020,859,2,4,-344,-1258,24007,200,35,79,0,0,3910
1713469405.2064698,7209024,859,1,-2,-344,-1259,24011,192,35,79,0,0,3910
1713469405.2104917,7209028,860,4,2,-352,-1260,24011,192,35,79,0,0,3910
1713469405.2144678,7209032,859,-3,-1,-336,-1262,24016,197,35,79,0,0,3910
1713469405.2184696,7209036,859,0,0,-352,-1262,24016,197,35,79,0,0,3908
1713469405.2224672,7209040,859,3,0,-352,-1259,24016,197,35,79,0,0,3910
1713469405.2264671,7209044,859,-4,-4,-352,-1263,24016,212,35,79,0,0,3909
1713469405.2304614,7209048,858,-4,1,-352,-1262,24016,212,35,79,0,0,3910
1713469405.2344615,7209052,858,3,-4,-360,-1262,24012,218,35,79,0,0,3908
1713469405.2384772,7209056,858,-1,4,-352,-1263,24012,218,35,79,0,0,3908
1713469405.24247,7209060,858,2,-3,-352,-1262,24012,218,35,79,0,0,3910
1713469405.2464674,7209064,859,1,0,-344,-1258,24010,220,35,79,0,0,3909
1713469405.2504606,7209068,859,3,3,-352,-1258,24010,220,35,79,0,0,3910
1713469405.2544584,7209072,859,3,1,-352,-1258,24013,204,35,79,0,0,3909
1713469405.2584608,7209076,858,-3,-4,-344,-1261,24013,204,35,79,0,0,3909
1713469405.2624624,7209080,858,-3,-3,-352,-1263,24013,204,35,79,0,0,3910
1713469405.2664635,7209084,858,0,-5,-352,-1261,24010,215,35,79,0,0,3910
1713469405.2704713,7209088,859,1,0,-344,-1260,24010,215,35,79,0,0,3909
1713469405.2744663,7209092,858,0,-3,-352,-1263,24005,219,35,79,0,0,3910
1713469405.2784636,7209096,859,1,0,-352,-1263,24005,219,35,79,0,0,3910
1713469405.2824624,7209100,858,0,0,-352,-1262,24005,219,35,79,0,0,3909
1713469405.2864997,7209104,859,4,1,-344,-1264,24000,219,35,79,0,0,3909
1713469405.2904701,7209108,859,0,-1,-344,-1262,24000,219,35,79,0,0,3909
1713469405.2944732,7209112,858,0,-6,-344,-1260,24005,207,35,79,0,0,3910
1713469405.2987988,7209116,859,5,4,-352,-1257,24005,207,35,79,0,0,3910
1713469405.3024766,7209120,859,0,-4,-352,-1257,24005,207,35,79,0,0,3910
1713469405.3064792,7209124,858,-3,-1,-352,-1260,24011,233,35,79,0,0,3909
1713469405.3104978,7209128,859,1,-3,-352,-1262,24011,233,35,79,0,0,3910
1713469405.3144667,7209132,859,-2,0,-352,-1261,24013,243,35,79,0,0,3910
1713469405.3184748,7209136,859,3,1,-352,-1260,24013,243,35,79,0,0,3909
1713469405.3224642,7209140,859,0,-1,-352,-1261,24013,243,35,79,0,0,3909
1713469405.3265102,7209144,858,-10,2,-352,-1262,24011,231,35,79,0,0,3909
1713469405.330467,7209148,859,0,0,-344,-1264,24011,231,35,79,0,0,3910
1713469405.3344734,7209152,858,-5,-4,-344,-1261,24010,199,35,79,0,0,3910
1713469405.3384652,7209156,858,0,-2,-344,-1261,24010,199,35,79,0,0,3910
1713469405.3424797,7209160,858,0,-3,-352,-1260,24010,199,35,79,0,0,3909
1713469405.3464718,7209164,859,0,2,-352,-1258,24009,195,35,79,0,0,3910
1713469405.350467,7209168,859,-1,-1,-352,-1260,24009,195,35,79,0,0,3909
1713469405.3544657,7209172,860,6,2,-352,-1258,24005,208,35,79,0,0,3910
1713469405.3584652,7209176,859,-1,-1,-352,-1261,24005,208,35,79,0,0,3910
1713469405.3624644,7209180,857,-6,-2,-344,-1264,24005,208,35,79,0,0,3909
1713469405.3664672,7209184,858,8,1,-352,-1262,23999,206,35,79,0,0,3910
1713469405.3704658,7209188,859,5,1,-344,-1259,23999,206,35,79,0,0,3909
1713469405.3744645,7209192,858,-6,2,-352,-1261,24002,207,35,79,0,0,3910
1713469405.3784676,7209196,859,1,0,-352,-1263,24002,207,35,79,0,0,3909
1713469405.382464,7209200,860,7,3,-344,-1260,24002,207,35,79,0,0,3910
1713469405.3864632,7209204,859,-3,0,-352,-1260,24008,214,35,79,0,0,3910
1713469405.3904612,7209208,857,-10,-2,-352,-1263,24008,214,35,79,0,0,3909
1713469405.3944614,7209212,858,0,1,-344,-1262,24011,230,35,79,0,0,3910
1713469405.3984637,7209216,859,4,3,-352,-1260,24011,230,35,79,0,0,3909
1713469405.4024632,7209220,859,0,-1,-352,-1258,24011,230,35,79,0,0,3910
1713469405.4064617,7209224,859,-2,-3,-344,-1259,24005,217,35,79,0,0,3909
1713469405.4104645,7209228,858,0,1,-352,-1260,24005,217,35,79,0,0,3910
1713469405.4144633,7209232,859,1,0,-336,-1262,24005,209,35,79,0,0,3910
1713469405.4184816,7209236,858,-5,0,-344,-1260,24005,209,35,79,0,0,3909
1713469405.422466,7209240,859,3,1,-352,-1258,24005,209,35,79,0,0,3910
1713469405.4264667,7209244,858,1,5,-344,-1262,24008,195,35,79,0,0,3909
1713469405.4304614,7209248,859,0,-4,-352,-1262,24008,195,35,79,0,0,3909
1713469405.4344602,7209252,858,-2,3,-352,-1264,24012,203,35,79,0,0,3909
1713469405.4384604,7209256,859,1,0,-344,-1263,24012,203,35,79,0,0,3909
1713469405.4424596,7209260,860,5,2,-352,-1259,24012,203,35,79,0,0,3910
1713469405.446461,7209264,858,-6,-2,-344,-1258,24009,219,35,79,0,0,3910
1713469405.45046,7209268,859,3,-3,-344,-1261,24009,219,35,79,0,0,3910
1713469405.4544587,7209272,859,0,2,-360,-1257,24006,205,35,79,0,0,3910
1713469405.458461,7209276,859,0,-4,-344,-1258,24006,205,35,79,0,0,3908
1713469405.4624639,7209280,858,-7,0,-352,-1261,24006,205,35,79,0,0,3908
1713469405.4664621,7209284,860,8,-1,-352,-1259,24009,201,35,79,0,0,3910
1713469405.4704583,7209288,859,-1,5,-352,-1263,24009,201,35,79,0,0,3908
1713469405.4744568,7209292,859,1,1,-352,-1264,24011,200,35,79,0,0,3910
1713469405.478461,7209296,858,-3,0,-360,-1263,24011,200,35,79,0,0,3908
1713469405.4824555,7209300,859,3,0,-352,-1262,24011,200,35,79,0,0,3910
1713469405.486462,7209304,858,-4,-3,-352,-1262,24009,197,35,79,0,0,3910
1713469405.490485,7209308,859,8,-7,-352,-1262,24009,197,35,79,0,0,3910
1713469405.4944606,7209312,859,-3,4,-352,-1260,24006,197,35,79,0,0,3909
1713469405.4984627,7209316,859,0,2,-344,-1258,24006,197,35,79,0,0,3909
1713469405.5024555,7209320,858,-2,5,-336,-1259,24006,197,35,79,0,0,3909
1713469405.506475,7209324,859,3,3,-344,-1262,24006,194,35,79,0,0,3910
1713469405.5105069,7209328,859,2,4,-352,-1260,24006,194,35,79,0,0,3910
1713469405.514659,7209332,859,2,0,-352,-1260,24011,183,35,79,0,0,3910
1713469405.5184631,7209336,860,3,-1,-360,-1260,24011,183,35,79,0,0,3909
1713469405.522458,7209340,858,-5,1,-344,-1264,24011,183,35,79,0,0,3909
1713469405.5265076,7209344,859,4,-3,-352,-1265,24014,194,35,79,0,0,3910
1713469405.5304623,7209348,859,0,4,-344,-1261,24014,194,35,79,0,0,3909
1713469405.534469,7209352,858,-5,1,-352,-1259,24014,222,35,79,0,0,3909
1713469405.5386906,7209356,858,1,10,-352,-1259,24014,222,35,79,0,0,3909
1713469405.5425534,7209360,859,8,4,-352,-1261,24014,222,35,79,0,0,3909
1713469405.5466032,7209364,858,-7,-2,-344,-1259,24012,225,35,79,0,0,3910
1713469405.5505931,7209365,860,1,6,-352,-1261,24012,225,35,79,0,0,3909
1713469405.554604,7209365,860,1,6,-352,-1261,24012,225,35,79,0,0,3909
1713469405.558561,7209376,859,-1,4,-344,-1261,24013,207,35,79,0,0,3909
1713469405.562551,7209380,858,-4,-1,-352,-1261,24013,207,35,79,0,0,3910
1713469405.5665805,7209384,859,0,2,-352,-1261,24013,198,35,79,0,0,3910
1713469405.5705502,7209388,859,2,-2,-344,-1264,24013,198,35,79,0,0,3909
1713469405.5745447,7209392,859,0,-4,-352,-1265,24015,192,35,79,0,0,3910
1713469405.5785477,7209396,858,-2,-4,-344,-1263,24015,192,35,79,0,0,3910
1713469405.5825498,7209400,857,-5,0,-352,-1262,24015,192,35,79,0,0,3908
1713469405.5865493,7209404,858,3,8,-344,-1259,24017,197,35,79,0,0,3910
1713469405.5905452,7209408,858,0,2,-352,-1261,24017,197,35,79,0,0,3909
1713469405.5945463,7209412,858,1,2,-352,-1263,24014,192,35,79,0,0,3910
1713469405.598565,7209416,859,0,-1,-352,-1260,24014,192,35,79,0,0,3910
1713469405.6025462,7209420,859,-1,-2,-352,-1259,24014,192,35,79,0,0,3909
1713469405.606549,7209424,858,-3,-1,-352,-1260,24014,205,35,79,0,0,3910
1713469405.6105485,7209428,858,0,1,-360,-1261,24014,205,35,79,0,0,3909
1713469405.6151843,7209432,858,-1,-3,-344,-1263,24016,211,35,79,0,0,3909
1713469405.6193373,7209436,858,2,0,-344,-1262,24016,211,35,79,0,0,3909
1713469405.6225696,7209440,860,8,2,-344,-1260,24016,211,35,79,0,0,3910
1713469405.63051,7209447,859,2,4,-352,-1263,24014,219,35,79,0,0,3909
1713469405.6346543,7209452,859,0,1,-352,-1262,24012,209,35,79,0,0,3910
1713469405.6371076,7209454,858,2,0,-352,-1261,24012,209,35,79,0,0,3909
1713469405.6399586,7209457,859,0,-3,-352,-1258,24012,209,35,79,0,0,3908
1713469405.642459,7209460,857,-1,4,-360,-1260,24012,209,35,79,0,0,3910
1713469405.6464655,7209464,859,4,-2,-352,-1257,24009,201,35,79,0,0,3910
1713469405.6504602,7209468,858,-2,1,-352,-1261,24009,201,35,79,0,0,3910
1713469405.6544619,7209472,858,0,-4,-352,-1260,24008,202,35,79,0,0,3910
1713469405.6584647,7209476,859,4,0,-344,-1260,24008,202,35,79,0,0,3908
1713469405.6624615,7209480,858,-6,-1,-352,-1263,24008,202,35,79,0,0,3909
1713469405.6664596,7209484,859,2,2,-352,-1261,24011,198,35,79,0,0,3910
1713469405.6704607,7209488,859,2,3,-352,-1262,24011,198,35,79,0,0,3910
1713469405.67446,7209492,859,-2,-2,-344,-1262,24014,204,35,79,0,0,3909
1713469405.6784647,7209496,859,1,4,-352,-1262,24014,204,35,79,0,0,3909
1713469405.682459,7209500,858,0,-2,-352,-1263,24014,204,35,79,0,0,3909
1713469405.6864624,7209504,858,3,0,-352,-1261,24014,202,35,79,0,0,3910
1713469405.6904602,7209508,859,1,-2,-344,-1261,24014,202,35,79,0,0,3910
1713469405.6944592,7209512,859,-2,1,-344,-1261,24009,202,35,79,0,0,3910
1713469405.6984823,7209516,859,2,4,-352,-1257,24009,202,35,79,0,0,3910
1713469405.702465,7209520,859,3,-4,-344,-1257,24009,202,35,79,0,0,3910
1713469405.7064948,7209524,860,2,0,-352,-1260,24010,193,35,79,0,0,3910
1713469405.710509,7209527,859,-4,-3,-344,-1262,24010,193,35,79,0,0,3910
1713469405.7144673,7209532,858,-1,1,-344,-1263,24010,193,35,79,0,0,3910
1713469405.7186406,7209536,858,-1,4,-344,-1264,24010,193,35,79,0,0,3909
1713469405.7224631,7209540,859,3,-1,-352,-1260,24010,193,35,79,0,0,3910
1713469405.727254,7209544,858,-1,5,-352,-1263,24009,200,35,79,0,0,3909
1713469405.7304661,7209548,859,0,-4,-352,-1262,24009,200,35,79,0,0,3909
1713469405.734469,7209552,858,-7,2,-352,-1261,24010,209,35,79,0,0,3910
1713469405.7384667,7209556,859,1,-4,-352,-1260,24010,209,35,79,0,0,3909
1713469405.7424555,7209560,859,1,0,-352,-1260,24010,209,35,79,0,0,3910
1713469405.7464662,7209564,858,-4,-1,-352,-1259,24011,214,35,79,0,0,3909
1713469405.7504587,7209568,859,1,0,-352,-1259,24011,214,35,79,0,0,3910
1713469405.7544582,7209572,859,1,2,-352,-1258,24018,218,35,79,0,0,3910
1713469405.7584605,7209576,858,-1,-1,-344,-1261,24018,218,35,79,0,0,3910
1713469405.7624602,7209580,859,3,0,-344,-1266,24018,218,35,79,0,0,3909
1713469405.7664647,7209584,860,7,-2,-352,-1264,24022,212,35,79,0,0,3910
1713469405.7704592,7209588,859,-3,2,-352,-1260,24022,212,35,79,0,0,3910
1713469405.774466,7209592,859,0,-3,-352,-1262,24020,209,35,79,0,0,3910
1713469405.77847,7209596,859,1,2,-352,-1262,24020,209,35,79,0,0,3910
1713469405.7824624,7209600,858,-1,2,-352,-1262,24020,209,35,79,0,0,3909
1713469405.786462,7209604,859,6,2,-352,-1261,24015,200,35,79,0,0,3909
1713469405.7904587,7209608,858,-1,3,-352,-1261,24015,200,35,79,0,0,3910
1713469405.7944598,7209612,860,4,-2,-344,-1263,24013,215,35,79,0,0,3909
1713469405.7984614,7209616,858,-3,1,-352,-1259,24013,215,35,79,0,0,3910
1713469405.8024578,7209620,859,0,0,-352,-1257,24013,215,35,79,0,0,3908
1713469405.8064644,7209624,860,2,0,-352,-1259,24017,213,35,79,0,0,3909
1713469405.8104572,7209628,859,-2,0,-352,-1262,24017,213,35,79,0,0,3908
1713469405.8144617,7209632,859,0,-2,-344,-1263,24016,214,35,79,0,0,3910
1713469405.8184612,7209636,859,-1,-2,-352,-1262,24016,214,35,79,0,0,3910
1713469405.8224688,7209640,858,-4,-2,-352,-1261,24016,214,35,79,0,0,3908
1713469405.8264632,7209644,860,12,2,-352,-1263,24017,201,35,79,0,0,3910
1713469405.8304563,7209648,859,-3,1,-352,-1262,24017,201,35,79,0,0,3910
1713469405.8344567,7209652,858,-3,-1,-352,-1263,24015,222,35,79,0,0,3910
1713469405.838458,7209656,860,6,-1,-344,-1264,24015,222,35,79,0,0,3908
1713469405.8424573,7209660,859,-5,-1,-360,-1260,24015,222,35,79,0,0,3910
1713469405.8468344,7209664,859,-1,-4,-352,-1258,24018,234,35,79,0,0,3910
1713469405.8505545,7209668,859,2,0,-344,-1262,24018,234,35,79,0,0,3909
1713469405.8545465,7209672,859,1,3,-352,-1260,24016,234,35,79,0,0,3910
1713469405.858545,7209676,858,-4,-2,-344,-1258,24016,234,35,79,0,0,3910
1713469405.8625426,7209680,858,-1,0,-344,-1260,24016,234,35,79,0,0,3909
1713469405.8665862,7209684,858,0,0,-352,-1262,24013,231,35,79,0,0,3910
1713469405.8707159,7209688,859,5,0,-352,-1262,24013,231,35,79,0,0,3909
1713469405.8745472,7209692,858,-2,-1,-344,-1262,24010,218,35,79,0,0,3910
1713469405.878545,7209696,859,5,1,-352,-1262,24010,218,35,79,0,0,3910
1713469405.8825467,7209700,859,2,4,-352,-1264,24010,218,35,79,0,0,3909
1713469405.8865464,7209704,859,-2,1,-352,-1264,24013,227,35,79,0,0,3909
1713469405.8905416,7209708,859,1,3,-352,-1261,24013,227,35,79,0,0,3910
1713469405.8945448,7209711,857,-7,-2,-352,-1263,24014,223,35,79,0,0,3909
1713469405.8985443,7209716,859,0,1,-352,-1259,24014,223,35,79,0,0,3908
1713469405.9025407,7209720,859,-1,-1,-352,-1258,24014,223,35,79,0,0,3910
1713469405.9065752,7209724,859,3,-1,-344,-1260,24014,225,35,79,0,0,3910
1713469405.9105685,7209727,858,-4,0,-352,-1261,24014,225,35,79,0,0,3909
1713469405.9156172,7209732,860,8,0,-344,-1263,24011,215,35,79,0,0,3910
1713469405.9186113,7209735,859,0,1,-344,-1264,24011,215,35,79,0,0,3909
1713469405.9225452,7209740,858,-1,-2,-352,-1263,24011,215,35,79,0,0,3909
1713469405.9300466,7209747,858,1,-3,-352,-1262,24012,200,35,79,0,0,3909
1713469405.9325502,7209749,859,0,4,-352,-1260,24012,200,35,79,0,0,3910
1713469405.9348824,7209752,858,-2,2,-352,-1260,24015,204,35,79,0,0,3910
1713469405.9385455,7209756,859,2,1,-352,-1261,24015,204,35,79,0,0,3910
1713469405.9425435,7209760,858,-5,0,-344,-1261,24015,204,35,79,0,0,3908
1713469405.9472792,7209764,858,2,1,-352,-1259,24012,213,35,79,0,0,3910
1713469405.9517064,7209769,858,0,0,-352,-1257,24012,213,35,79,0,0,3909
1713469405.954455,7209772,858,0,2,-360,-1259,24008,214,35,79,0,0,3909
1713469405.9584622,7209776,859,3,-2,-344,-1263,24008,214,35,79,0,0,3909
1713469405.9624538,7209780,858,-4,-1,-352,-1264,24008,214,35,79,0,0,3909
1713469405.966495,7209783,857,-2,2,-352,-1260,24010,204,35,79,0,0,3909
1713469405.9704885,7209788,860,5,0,-352,-1262,24010,204,35,79,0,0,3910
1713469405.9745061,7209792,858,-3,1,-352,-1264,24017,216,35,79,0,0,3910
1713469405.978498,7209796,859,-1,0,-352,-1263,24017,216,35,79,0,0,3910
1713469405.9824579,7209800,859,3,1,-352,-1261,24017,216,35,79,0,0,3908
1713469405.9864666,7209804,859,1,0,-352,-1261,24023,221,35,79,0,0,3909
1713469405.9904597,7209808,858,-8,-5,-344,-1260,24023,221,35,79,0,0,3910
1713469405.9944556,7209812,859,3,-1,-344,-1262,24018,234,35,79,0,0,3910
1713469405.9984574,7209816,858,-1,1,-344,-1259,24018,234,35,79,0,0,3909
